_id,detail,discount,link,oldprice,press,price,title 
p25091325,, (5折) ,http://product.dangdang.com/25091325.html,¥83.00,人民文学出版社,¥41.50, 斯蒂芬·金经典著作：肖申克的救赎、绿里（套装共2册）
p23295582,, (7.89折) ,http://product.dangdang.com/23295582.html,¥9.00,中华书局,¥7.10, 老残游记
p1198360159,, (6.3折) ,http://product.dangdang.com/1198360159.html,¥62.00,unknow,¥39.00, ···围城+我们仨精装版共2册钱锺书杨绛文集现当代文学记述了他们这个特殊家庭杨绛先生我们仨钱钟书明天有多远
p22539560,21世纪*伟大的作品 超越《百年孤独》的惊世之作 从伦敦到纽约，人人都爱波拉尼奥 ★ 一部伟大但并不完美、如激流般气势磅礴、把读者引向未知之处的小说 ★ 独一无二的波拉尼奥式阅读体验；长篇小说的里程碑 ★ 美国全国书评人协会**小说奖；《纽约时报》年度十佳图书之首；《时代》周刊年度**小说；25年来百部**西语小说 ★ 知名西班牙语译者赵德明倾力翻译，鼎力推荐 关于罗贝托 波拉尼奥 ★ 一个四十岁之前，只知道写诗，革命，吸毒，流浪，生病的人，总之，他几乎什么都干过，除了写小说。而在他四十岁之后的十年，除了写小说，又几乎什么都没干 ★ 《纽约时报》说：波拉尼奥高高地翱翔于很多拉美年轻作家之上 就像加西亚 马尔克斯曾经翱翔于他那个时代的人和追随者之上 ★ 苏珊 桑塔格说他是这个时代极具影响, (6.64折) ,http://product.dangdang.com/22539560.html,¥98.00,上海人民出版社,¥65.00, 2666（罗贝托·波拉尼奥作品）
p23529985,, (5折) ,http://product.dangdang.com/23529985.html,¥25.00,北京燕山出版社,¥12.50, 儒林外史（全本·无障碍阅读本）中国古代讽刺小说的典范，鲁迅称它是和《史记》一样伟大的文学精品；笔触婉曲而又锋利，生动描
p23995332,在别人，《我与父辈》是一部长篇散文作品；而在我，那是一次对父辈的写作祭奠，是一个常有过错的儿子跪在祖坟前的默念、回想和懊忆。 在我所有的作品中，它是一颗钻石，和书的厚重相比，所有的奖项和盛誉都显得太轻了。 卡夫卡文学奖得主阎连科经典之作。父辈岁月苦涩绵远，挚爱亲情逝水流长。一部跪着写的书，震撼中国人的乡土神经。 阎连科, (7.83折) ,http://product.dangdang.com/23995332.html,¥35.00,人民文学出版社,¥27.40, 我与父辈
p25221325,20世纪匈牙利文学大师瑟尔伯 昂托作品国内首次推出 一次对 理想生活 的告别之旅 一部对中产价值观的嘲讽之作 怀旧、宗教史、伊特鲁里亚人情爱生死观 多种语言版本不断再版 热度持续超过半个世纪 止庵 史航 余泽民 邱华栋 阿丁 阿乙 任晓雯 张晓舟 联袂推荐 名人推荐 这本书在匈牙利如此受欢迎，无论是对人类有爱的人，对自己有爱的人，对存在有爱的人，还是对学术有爱的人。当然还有对生活有爱的人。对爱情，对死亡，对精神，对疯癫，对往昔，对文明。一部伟大的情爱小说。 艾斯特哈兹 彼得（匈牙利作家） 瑟尔伯 昂托是欧洲*伟大的作家之一。 阿莉 史密斯（英国作家） 不会有哪位读者读完以后没有爱上这本书。, (5折) ,http://product.dangdang.com/25221325.html,¥38.00,作家出版社,¥19.00, 月光下的旅人
p25185519,★ 华语世界深具影响力作家亦舒 经典畅销 半城繁花辑 收录了亦舒独特经典的五部作品《独身女人》《我爱，我不爱》《黑、白、许多灰》《爱情只是古老传说》《我们不是天使》。指定授权，全新编校，唯美精装。 ★ 亦舒：华语世界深具影响力作家，与倪匡、金庸并称为 香港文坛三大奇迹 ，至今已出版300余部作品。以简练文笔书写动人故事，开启现代女性独立爱情观与价值观，影响了半个世纪以来的城市女性。 ★ 《独身女人》：一个没落的单身贵族的故事。是将就低质量的婚姻，还是保持高质量的单身？不，骄傲又感性的她，要的是高质量的婚姻。 《我爱，我不爱》：亦舒难得的科幻之作，天才女主借由进入一个弱智女童的身体，看到了原来看不到的真心。真正属于你的爱情不会叫你痛苦，爱你的人不会叫你患得患失，凡觉得辛苦，即是强求。 《黑, (5折) ,http://product.dangdang.com/25185519.html,¥38.00,湖南文艺出版社,¥19.00, 我爱，我不爱（精装版，亦舒独家指定授权，亦舒小说系列）
p25121735,◎ 反思革命和探讨人道主义的罕见之作，补上国人避而不敢谈的一堂人性反思课。 为了行善的目的可不可以作恶？以恶抗恶、以暴制暴可不可取？革命的目的是什么？在*正确的革命之上，是否应该有*正确的人道主义？当暴徒身上散发出善的光芒，还要将他像暴徒一样看待吗？敌人可以被宽恕吗？当人道、家庭、祖国三个*观念相矛盾时，人应该怎么抉择？ 以上都是《九三年》试图探讨的问题。如果这些在革命时期不敢谈、在和平年代不想谈的问题能触动你的神经，那么本书就是你的福利。 ◎ 写作艺术炉火纯青，与卷帙浩繁的历史小说比肩，更令悬疑惊悚小说失色。 我敢打赌你只要拿起它，就一定会一口气从头读到尾。雨果真是讲故事的大师。这里的节奏、气氛、悬念足以使今日那些*畅销的惊悚小说的作者们汗颜。 豆瓣书友 雨果的小说技巧在, (5折) ,http://product.dangdang.com/25121735.html,¥34.00,西安交通大学出版社,¥17.00, 九三年（2017全面修订升级版，北外翻译家罗国林权威翻译，法中直译未删节）
p23629141,他们的爱情是从没考虑 终了 就开始的，还是因为考虑到 终了 才开始的，清显已无从知晓。倘若一声巨雷把他们两人当场轰成焦炭倒还好，但假如任何惩罚也不会从天而降，该怎么办才好呢？清显深感不安。他暗自想道： 到时候，自己还能像现在这样热烈地爱着聪子吗？, (5折) ,http://product.dangdang.com/23629141.html,¥32.00,九州出版社,¥16.00, 三岛由纪夫；春雪
p23520768,马普尔小姐*温情、*经典一案，一曲有关孤独的人性悲歌 犯罪心理学的典型教材，被多次改编为电影、话剧和电视剧 《更优秀作品请进入新星出版社旗舰店》点击进入, (7.14折) ,http://product.dangdang.com/23520768.html,¥29.00,新星出版社,¥20.70, 谋杀启事（马普尔小姐温情经典一案，一曲有关孤独的人性悲歌，犯罪心理学的典型教材，被多次改编为电影、话剧和电视剧）
p25238556,★ 《问鼎》《交手》《谋局者》作者何常在重磅商战力作！打造一流政商小说爆品！ ★ 跌宕起伏的剧情！精妙绝伦的布局！真实残酷的商战厮杀！ ★ 内含大量阳谋诡计、人际关系处理技巧、商业运作、商业谈判、事件营销等可以读以致用的知识！欲成大事者不得不看！ ★ 商场上的竞争对手，都是非一般的实力人物，各有各的招数，有的笑里藏刀，背后放着冷箭；有的鲁莽刚烈，直来直去；有的阴险狡猾，造谣中伤；有的背景深厚，倚老卖老 局势突变，硝烟四起，谁能笑到*后？, (5折) ,http://product.dangdang.com/25238556.html,¥45.00,北京联合出版有限公司,¥22.50, 运作
p25169799,1. 恐怖悬疑大师斯蒂芬 金重归超自然惊悚题材代表作！ 2. 美国亚马逊畅销小说，累计销售超过3亿册！ 3. 斯蒂芬 金车祸之后的复出之作！而他也拥有一辆真正的 克里斯汀 。, (5折) ,http://product.dangdang.com/25169799.html,¥49.80,湖南文艺出版社,¥24.90, 克里斯汀（《肖申克的救赎》作者斯蒂芬.金现象级畅销悬疑作品）
p23786193,★东野圭吾短篇小说经典合集 ★东野圭吾一部很有时代气息的脑洞大开之作 ★12个天马行空故事，12种你我身边之人：没有自己主见的 妈宝 男人，心灵无依的年迈老人，为找存在感而模糊了自己记忆的平凡人 ★我一直都处于不安的状态。每部小说中的人物都是从既有的自己中采撷一部分创造出来的，都有我的影子投射其中。 东野圭吾, (5折) ,http://product.dangdang.com/23786193.html,¥32.00,南海出版公司,¥16.00, 东野圭吾：毒笑小说
p22503633,, (7.05折) ,http://product.dangdang.com/22503633.html,¥32.80,上海文化出版社,¥23.10, 盗墓笔记.5——鬼城魅影：谁在如影随形
p23472970,《萤》原名为《萤，烧仓房及其他》，创作于1982年至1984年之间，1984年结集出版，是村上春树第三部短篇小说集，收有五个短篇，是村上篇数*少的短篇集。篇数虽少，手法却不少。《萤》是写实的，为现实主义风格。《跳舞的小人》和《三个德国幻想》是写虚的，颇有现代主义以至后现代主义色彩。《烧仓房》和《盲柳与睡女》介于二者之间，或虚或实，虚实莫辨。这部短篇集进一步展示了村上文学风景的扑朔迷离和一触即发的创作潜能。 相关推荐： 村上春树**短篇小说集《没有女人的男人们》，现在够买即送海明威同名小说一本，送完即止, (7.75折) ,http://product.dangdang.com/23472970.html,¥20.00,上海译文出版社,¥15.50, 萤（村上春树短篇小说集，极具后现代主义色彩）
p24030691,韩寒监制，「ONE 一个」工作室诚意出品，陈粒、王自健、周劲翔倾力推荐 张寒寺重磅新作《不正常人类症候群》，献给每一个画风百变、特立独行的你。 如果想象力超群、永远给人以惊喜是 不正常人类 的标签，那张寒寺无疑是头号种子选手： 他是「ONE 一个」人气签约作家，编辑盲审会状元，《预知症》《不老苍穹》《恋人Online》等知名篇目累计收获千万级转发，获赞无数； 他是时空旅行的脑洞之王，文思从皇宫大院到城堡深闺，从虫洞跃迁到世界毁灭，被台湾读者称为 暗黑系哆啦A梦 ； 他身兼唯美诗人的神秘身份，化名为 莱特昂 布兰朵 穿梭于作品之间，诗集询问度更一度登上热搜词条。 作品叙事极富电影风格，知名篇目受多家影视公司追捧竞价，即将登陆院线；语言细腻动人，曾获 首届华语网络文学双年奖 推荐。 全书完整收录了《预知症》《猫, (5折) ,http://product.dangdang.com/24030691.html,¥36.00,四川文艺出版社,¥18.00, 不正常人类症候群
p410261560,◆21次诺贝尔文学奖提名的传奇大师。 ◆1950年，初次获得提名，一生提名多达21次，被誉为诺贝尔文学奖无冕之王。 ◆加西亚 马尔克斯说： 虽然把诺贝尔奖授给了我，但也是间接授给了格林，倘若我不曾读过格林，我不可能写出任何东西。 ◆一生虽未获奖，却被一众诺贝尔获得者马尔克斯、福克纳、V.S.奈保尔、J.M.库切、威廉 戈尔丁、马里奥 略萨视为精神偶像和导师。 ◆诺贝尔文学奖评委拉斯 福塞尔说： 未授予格林文学奖是诺贝尔奖历史上的一个重大错误。 ◆ 格雷厄姆 格林备受推崇代表作。 ◆入选《卫报》评选的有生之年不可不读的1000本小说；朱利安 西蒙斯（美国推理作家协会大师奖获得者）评选的100部犯罪和悬疑小说。 ◆这本书讲述了一个不断遭到出卖的人，渴望在这个世界上得到他人爱和信任的故事。 ◆我多希望能够完全地、彻底地, (7.51折) ,http://product.dangdang.com/410261560.html,¥187.80,unknow,¥140.90, 格林文集（《恋情的终结》+《命运的内核》+《一个被出卖的杀手》）
p25218403,根据俄语完整版《彼得堡》翻译，*中文译本。 《彼得堡》成书于1916年，另外还有1922年删节本行市，此次出版的版本是根据1916年完整版翻译。《彼得堡》可被称为一本大书、奇书，翻译的难度可想而知，现行中文译本只有著名翻译家靳戈翻译的版本。经过重新编辑加工出版，为期待已久的读者重新呈现这本俄罗斯文学的宏大著作。 《彼得堡》是一部象征主义长篇巨著。 别雷在小说中展现出的独特的艺术画面既是现实的又是非 现实的，既有时空上的明确性又有朦胧模糊的不确定性，甚至具有融合东西方矛盾的广阔内涵，极具象征性。 早期意识流小说的经典。 别雷被列入与卡夫卡、乔伊斯和普鲁斯特并列的世界小说史上意识流小说鼻祖之一。小说中占据主要位置的是主人公大量的回忆、想象和内心独白，外部现实则是通过主人公的意识折射出来的，而主, (5折) ,http://product.dangdang.com/25218403.html,¥88.00,浙江文艺出版社,¥44.00, 彼得堡（双头鹰经典）
